Year,StockKeyLabel,FisheriesGuild,Purpose,F,SSB,fishingPressureDescription,stockSizeDescription,landings,catches,discards,AssessmentYear,Flim,Fpa,Bpa,Blim,FMSY,MSYBtrigger
2008,rjc.27.9a,elasmobranch,Advice,NA,0.63,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2009,rjc.27.9a,elasmobranch,Advice,NA,0.91,NA,Biomass Index,768,NA,NA,2018,NA,NA,NA,NA,NA,NA
2010,rjc.27.9a,elasmobranch,Advice,NA,1.11,NA,Biomass Index,725,NA,NA,2018,NA,NA,NA,NA,NA,NA
2011,rjc.27.9a,elasmobranch,Advice,NA,1.46,NA,Biomass Index,950,NA,NA,2018,NA,NA,NA,NA,NA,NA
2012,rjc.27.9a,elasmobranch,Advice,NA,1.32,NA,Biomass Index,764,NA,NA,2018,NA,NA,NA,NA,NA,NA
2013,rjc.27.9a,elasmobranch,Advice,NA,1.83,NA,Biomass Index,809,NA,NA,2018,NA,NA,NA,NA,NA,NA
2014,rjc.27.9a,elasmobranch,Advice,NA,1.4,NA,Biomass Index,800,NA,NA,2018,NA,NA,NA,NA,NA,NA
2015,rjc.27.9a,elasmobranch,Advice,NA,1.83,NA,Biomass Index,697,NA,31,2018,NA,NA,NA,NA,NA,NA
2016,rjc.27.9a,elasmobranch,Advice,NA,1.47,NA,Biomass Index,682,NA,43,2018,NA,NA,NA,NA,NA,NA
2017,rjc.27.9a,elasmobranch,Advice,NA,2.26,NA,Biomass Index,744,NA,7,2018,NA,NA,NA,NA,NA,NA
2005,rjh.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2006,rjh.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2007,rjh.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2008,rjh.27.9a,elasmobranch,Advice,NA,0.85,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2009,rjh.27.9a,elasmobranch,Advice,NA,0.54,NA,Biomass Index,164,NA,NA,2018,NA,NA,NA,NA,NA,NA
2010,rjh.27.9a,elasmobranch,Advice,NA,0.92,NA,Biomass Index,223,NA,NA,2018,NA,NA,NA,NA,NA,NA
2011,rjh.27.9a,elasmobranch,Advice,NA,0.97,NA,Biomass Index,162,NA,NA,2018,NA,NA,NA,NA,NA,NA
2012,rjh.27.9a,elasmobranch,Advice,NA,1.02,NA,Biomass Index,165,NA,NA,2018,NA,NA,NA,NA,NA,NA
2013,rjh.27.9a,elasmobranch,Advice,NA,0.82,NA,Biomass Index,182,NA,NA,2018,NA,NA,NA,NA,NA,NA
2014,rjh.27.9a,elasmobranch,Advice,NA,0.92,NA,Biomass Index,174,NA,NA,2018,NA,NA,NA,NA,NA,NA
2015,rjh.27.9a,elasmobranch,Advice,NA,1.14,NA,Biomass Index,236,NA,NA,2018,NA,NA,NA,NA,NA,NA
2016,rjh.27.9a,elasmobranch,Advice,NA,1.07,NA,Biomass Index,224,NA,NA,2018,NA,NA,NA,NA,NA,NA
2017,rjh.27.9a,elasmobranch,Advice,NA,1.75,NA,Biomass Index,236,NA,NA,2018,NA,NA,NA,NA,NA,NA
1999,rjm.27.8,elasmobranch,Advice,NA,0.46,NA,Biomass Index,46,46,NA,2018,NA,NA,NA,NA,NA,NA
2000,rjm.27.8,elasmobranch,Advice,NA,2.11,NA,Biomass Index,55,55,NA,2018,NA,NA,NA,NA,NA,NA
2001,rjm.27.8,elasmobranch,Advice,NA,2.21,NA,Biomass Index,67,67,NA,2018,NA,NA,NA,NA,NA,NA
2002,rjm.27.8,elasmobranch,Advice,NA,1.01,NA,Biomass Index,64,64,NA,2018,NA,NA,NA,NA,NA,NA
2003,rjm.27.8,elasmobranch,Advice,NA,0.98,NA,Biomass Index,62,62,NA,2018,NA,NA,NA,NA,NA,NA
2004,rjm.27.8,elasmobranch,Advice,NA,0.86,NA,Biomass Index,73,73,NA,2018,NA,NA,NA,NA,NA,NA
2005,rjm.27.8,elasmobranch,Advice,NA,1.26,NA,Biomass Index,155,155,NA,2018,NA,NA,NA,NA,NA,NA
2006,rjm.27.8,elasmobranch,Advice,NA,1.01,NA,Biomass Index,130,130,NA,2018,NA,NA,NA,NA,NA,NA
2007,rjm.27.8,elasmobranch,Advice,NA,1.18,NA,Biomass Index,124,124,NA,2018,NA,NA,NA,NA,NA,NA
2008,rjm.27.8,elasmobranch,Advice,NA,0.55,NA,Biomass Index,107,107,NA,2018,NA,NA,NA,NA,NA,NA
2009,rjm.27.8,elasmobranch,Advice,NA,0.68,NA,Biomass Index,77,77,NA,2018,NA,NA,NA,NA,NA,NA
2010,rjm.27.8,elasmobranch,Advice,NA,0.92,NA,Biomass Index,112,112,NA,2018,NA,NA,NA,NA,NA,NA
2011,rjm.27.8,elasmobranch,Advice,NA,0.46,NA,Biomass Index,114,114,NA,2018,NA,NA,NA,NA,NA,NA
2012,rjm.27.8,elasmobranch,Advice,NA,0.83,NA,Biomass Index,105,105,NA,2018,NA,NA,NA,NA,NA,NA
2013,rjm.27.8,elasmobranch,Advice,NA,1.37,NA,Biomass Index,137,137,NA,2018,NA,NA,NA,NA,NA,NA
2014,rjm.27.8,elasmobranch,Advice,NA,1.73,NA,Biomass Index,161,161,NA,2018,NA,NA,NA,NA,NA,NA
2015,rjm.27.8,elasmobranch,Advice,NA,1.29,NA,Biomass Index,190,198,9,2018,NA,NA,NA,NA,NA,NA
2016,rjm.27.8,elasmobranch,Advice,NA,1.37,NA,Biomass Index,159,222,63,2018,NA,NA,NA,NA,NA,NA
2017,rjm.27.8,elasmobranch,Advice,NA,1.31,NA,Biomass Index,180,188,8,2018,NA,NA,NA,NA,NA,NA
2005,rjm.27.9a,elasmobranch,Advice,NA,0.07,NA,Biomass Index,76,NA,NA,2018,NA,NA,NA,NA,NA,NA
2006,rjm.27.9a,elasmobranch,Advice,NA,0.06,NA,Biomass Index,90,NA,NA,2018,NA,NA,NA,NA,NA,NA
2007,rjm.27.9a,elasmobranch,Advice,NA,0.02,NA,Biomass Index,119,NA,NA,2018,NA,NA,NA,NA,NA,NA
2008,rjm.27.9a,elasmobranch,Advice,NA,0.11,NA,Biomass Index,144,NA,NA,2018,NA,NA,NA,NA,NA,NA
2009,rjm.27.9a,elasmobranch,Advice,NA,0.1,NA,Biomass Index,191,NA,NA,2018,NA,NA,NA,NA,NA,NA
2010,rjm.27.9a,elasmobranch,Advice,NA,0.07,NA,Biomass Index,284,NA,NA,2018,NA,NA,NA,NA,NA,NA
2011,rjm.27.9a,elasmobranch,Advice,NA,0.05,NA,Biomass Index,124,NA,NA,2018,NA,NA,NA,NA,NA,NA
2012,rjm.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,110,NA,NA,2018,NA,NA,NA,NA,NA,NA
2013,rjm.27.9a,elasmobranch,Advice,NA,0.07,NA,Biomass Index,115,NA,NA,2018,NA,NA,NA,NA,NA,NA
2014,rjm.27.9a,elasmobranch,Advice,NA,0.2,NA,Biomass Index,103,NA,NA,2018,NA,NA,NA,NA,NA,NA
2015,rjm.27.9a,elasmobranch,Advice,NA,0.24,NA,Biomass Index,68,NA,NA,2018,NA,NA,NA,NA,NA,NA
2016,rjm.27.9a,elasmobranch,Advice,NA,0.2,NA,Biomass Index,73,NA,NA,2018,NA,NA,NA,NA,NA,NA
2017,rjm.27.9a,elasmobranch,Advice,NA,0.17,NA,Biomass Index,99,NA,NA,2018,NA,NA,NA,NA,NA,NA
2005,rjn.27.678abd,elasmobranch,Advice,NA,0.792,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2006,rjn.27.678abd,elasmobranch,Advice,NA,0.602,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2007,rjn.27.678abd,elasmobranch,Advice,NA,1.061,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2008,rjn.27.678abd,elasmobranch,Advice,NA,0.945,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2009,rjn.27.678abd,elasmobranch,Advice,NA,1.049,NA,Biomass Index,4408,NA,NA,2018,NA,NA,NA,NA,NA,NA
2010,rjn.27.678abd,elasmobranch,Advice,NA,0.941,NA,Biomass Index,4096,NA,NA,2018,NA,NA,NA,NA,NA,NA
2011,rjn.27.678abd,elasmobranch,Advice,NA,0.939,NA,Biomass Index,3916,NA,NA,2018,NA,NA,NA,NA,NA,NA
2012,rjn.27.678abd,elasmobranch,Advice,NA,0.776,NA,Biomass Index,3388,NA,NA,2018,NA,NA,NA,NA,NA,NA
2013,rjn.27.678abd,elasmobranch,Advice,NA,1.032,NA,Biomass Index,3028,NA,NA,2018,NA,NA,NA,NA,NA,NA
2014,rjn.27.678abd,elasmobranch,Advice,NA,0.913,NA,Biomass Index,3209,NA,NA,2018,NA,NA,NA,NA,NA,NA
2015,rjn.27.678abd,elasmobranch,Advice,NA,1.495,NA,Biomass Index,3675,NA,NA,2018,NA,NA,NA,NA,NA,NA
2016,rjn.27.678abd,elasmobranch,Advice,NA,1.217,NA,Biomass Index,3270,NA,NA,2018,NA,NA,NA,NA,NA,NA
2017,rjn.27.678abd,elasmobranch,Advice,NA,1.479,NA,Biomass Index,2929,NA,NA,2018,NA,NA,NA,NA,NA,NA
1990,rjn.27.8c,elasmobranch,Advice,NA,0.31,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1991,rjn.27.8c,elasmobranch,Advice,NA,0.05,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1992,rjn.27.8c,elasmobranch,Advice,NA,0.34,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1993,rjn.27.8c,elasmobranch,Advice,NA,0.06,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1994,rjn.27.8c,elasmobranch,Advice,NA,0.26,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1995,rjn.27.8c,elasmobranch,Advice,NA,0.19,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1996,rjn.27.8c,elasmobranch,Advice,NA,0.46,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1997,rjn.27.8c,elasmobranch,Advice,NA,0.2,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1998,rjn.27.8c,elasmobranch,Advice,NA,0.24,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1999,rjn.27.8c,elasmobranch,Advice,NA,0.37,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2000,rjn.27.8c,elasmobranch,Advice,NA,0.59,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2001,rjn.27.8c,elasmobranch,Advice,NA,0.65,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2002,rjn.27.8c,elasmobranch,Advice,NA,0.36,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2003,rjn.27.8c,elasmobranch,Advice,NA,0.2,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2004,rjn.27.8c,elasmobranch,Advice,NA,0.36,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2005,rjn.27.8c,elasmobranch,Advice,NA,0.58,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2006,rjn.27.8c,elasmobranch,Advice,NA,0.31,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2007,rjn.27.8c,elasmobranch,Advice,NA,0.43,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2008,rjn.27.8c,elasmobranch,Advice,NA,0.2,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2009,rjn.27.8c,elasmobranch,Advice,NA,0.4,NA,Biomass Index,18,18,NA,2018,NA,NA,NA,NA,NA,NA
2010,rjn.27.8c,elasmobranch,Advice,NA,0.36,NA,Biomass Index,34,34,NA,2018,NA,NA,NA,NA,NA,NA
2011,rjn.27.8c,elasmobranch,Advice,NA,0.48,NA,Biomass Index,24,24,NA,2018,NA,NA,NA,NA,NA,NA
2012,rjn.27.8c,elasmobranch,Advice,NA,0.19,NA,Biomass Index,27,27,NA,2018,NA,NA,NA,NA,NA,NA
2013,rjn.27.8c,elasmobranch,Advice,NA,0.64,NA,Biomass Index,33,33,NA,2018,NA,NA,NA,NA,NA,NA
2014,rjn.27.8c,elasmobranch,Advice,NA,0.4,NA,Biomass Index,29,29,NA,2018,NA,NA,NA,NA,NA,NA
2015,rjn.27.8c,elasmobranch,Advice,NA,0.31,NA,Biomass Index,26,37,11,2018,NA,NA,NA,NA,NA,NA
2016,rjn.27.8c,elasmobranch,Advice,NA,0.44,NA,Biomass Index,23,34,11,2018,NA,NA,NA,NA,NA,NA
2017,rjn.27.8c,elasmobranch,Advice,NA,0.67,NA,Biomass Index,18,22,3,2018,NA,NA,NA,NA,NA,NA
1998,rjn.27.9a,elasmobranch,Advice,NA,0.03,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1999,rjn.27.9a,elasmobranch,Advice,NA,0.12,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2000,rjn.27.9a,elasmobranch,Advice,NA,0.07,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2001,rjn.27.9a,elasmobranch,Advice,NA,0.19,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2002,rjn.27.9a,elasmobranch,Advice,NA,0.63,NA,Biomass Index,13,13,NA,2018,NA,NA,NA,NA,NA,NA
2003,rjn.27.9a,elasmobranch,Advice,NA,1.04,NA,Biomass Index,18,18,NA,2018,NA,NA,NA,NA,NA,NA
2004,rjn.27.9a,elasmobranch,Advice,NA,0.69,NA,Biomass Index,113,113,NA,2018,NA,NA,NA,NA,NA,NA
2005,rjn.27.9a,elasmobranch,Advice,NA,0.93,NA,Biomass Index,43,43,NA,2018,NA,NA,NA,NA,NA,NA
2006,rjn.27.9a,elasmobranch,Advice,NA,1.39,NA,Biomass Index,51,51,NA,2018,NA,NA,NA,NA,NA,NA
2007,rjn.27.9a,elasmobranch,Advice,NA,0.54,NA,Biomass Index,79,79,NA,2018,NA,NA,NA,NA,NA,NA
2008,rjn.27.9a,elasmobranch,Advice,NA,0.46,NA,Biomass Index,50,50,NA,2018,NA,NA,NA,NA,NA,NA
2009,rjn.27.9a,elasmobranch,Advice,NA,1.07,NA,Biomass Index,53,53,NA,2018,NA,NA,NA,NA,NA,NA
2010,rjn.27.9a,elasmobranch,Advice,NA,0.62,NA,Biomass Index,59,59,NA,2018,NA,NA,NA,NA,NA,NA
2011,rjn.27.9a,elasmobranch,Advice,NA,0.73,NA,Biomass Index,68,68,NA,2018,NA,NA,NA,NA,NA,NA
2012,rjn.27.9a,elasmobranch,Advice,NA,1.43,NA,Biomass Index,53,53,NA,2018,NA,NA,NA,NA,NA,NA
2013,rjn.27.9a,elasmobranch,Advice,NA,2.82,NA,Biomass Index,29,29,NA,2018,NA,NA,NA,NA,NA,NA
2014,rjn.27.9a,elasmobranch,Advice,NA,0.89,NA,Biomass Index,35,35,NA,2018,NA,NA,NA,NA,NA,NA
2015,rjn.27.9a,elasmobranch,Advice,NA,1.92,NA,Biomass Index,19,23,4,2018,NA,NA,NA,NA,NA,NA
2016,rjn.27.9a,elasmobranch,Advice,NA,1.39,NA,Biomass Index,59,100,41,2018,NA,NA,NA,NA,NA,NA
2017,rjn.27.9a,elasmobranch,Advice,NA,3.06,NA,Biomass Index,41,63,22,2018,NA,NA,NA,NA,NA,NA
2009,rju.27.8ab,elasmobranch,Advice,NA,NA,NA,NA,NA,NA,17,2018,NA,NA,NA,NA,NA,NA
2010,rju.27.8ab,elasmobranch,Advice,NA,NA,NA,NA,NA,NA,29,2018,NA,NA,NA,NA,NA,NA
2011,rju.27.8ab,elasmobranch,Advice,NA,NA,NA,NA,2,65,63,2018,NA,NA,NA,NA,NA,NA
2012,rju.27.8ab,elasmobranch,Advice,NA,NA,NA,NA,3,206,203,2018,NA,NA,NA,NA,NA,NA
2013,rju.27.8ab,elasmobranch,Advice,NA,NA,NA,NA,0,230,230,2018,NA,NA,NA,NA,NA,NA
2014,rju.27.8ab,elasmobranch,Advice,NA,NA,NA,NA,7,248,241,2018,NA,NA,NA,NA,NA,NA
2015,rju.27.8ab,elasmobranch,Advice,NA,NA,NA,NA,8,272,264,2018,NA,NA,NA,NA,NA,NA
2016,rju.27.8ab,elasmobranch,Advice,NA,NA,NA,NA,14,225,211,2018,NA,NA,NA,NA,NA,NA
2017,rju.27.8ab,elasmobranch,Advice,NA,NA,NA,NA,22,336,314,2018,NA,NA,NA,NA,NA,NA
1999,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2000,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2001,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2002,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2003,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2004,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2005,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2006,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2007,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2008,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2009,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2010,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2011,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2012,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2013,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2014,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2015,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,6,NA,NA,2018,NA,NA,NA,NA,NA,NA
2016,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,7,NA,NA,2018,NA,NA,NA,NA,NA,NA
2017,rju.27.8c,elasmobranch,Advice,NA,NA,NA,Biomass Index,8,NA,NA,2018,NA,NA,NA,NA,NA,NA
2003,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2004,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2005,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2006,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2007,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2008,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2009,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2010,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2011,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2012,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2013,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2014,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2015,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2016,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,38,NA,7,2018,NA,NA,NA,NA,NA,NA
2017,rju.27.9a,elasmobranch,Advice,NA,NA,NA,Biomass Index,60,NA,14,2018,NA,NA,NA,NA,NA,NA
1990,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,78,NA,NA,2019,NA,NA,NA,NA,NA,NA
1991,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,113,NA,NA,2019,NA,NA,NA,NA,NA,NA
1992,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,288,NA,NA,2019,NA,NA,NA,NA,NA,NA
1993,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,326,NA,NA,2019,NA,NA,NA,NA,NA,NA
1994,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,269,NA,NA,2019,NA,NA,NA,NA,NA,NA
1995,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,441,NA,NA,2019,NA,NA,NA,NA,NA,NA
1996,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,178,NA,NA,2019,NA,NA,NA,NA,NA,NA
1997,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,366,NA,NA,2019,NA,NA,NA,NA,NA,NA
1998,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,366,NA,NA,2019,NA,NA,NA,NA,NA,NA
1999,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,458,NA,NA,2019,NA,NA,NA,NA,NA,NA
2000,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,211,NA,NA,2019,NA,NA,NA,NA,NA,NA
2001,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,238,NA,NA,2019,NA,NA,NA,NA,NA,NA
2002,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,205,NA,NA,2019,NA,NA,NA,NA,NA,NA
2003,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,151,NA,NA,2019,NA,NA,NA,NA,NA,NA
2004,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,719,NA,NA,2019,NA,NA,NA,NA,NA,NA
2005,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,173,NA,NA,2019,NA,NA,NA,NA,NA,NA
2006,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,233,NA,NA,2019,NA,NA,NA,NA,NA,NA
2007,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,84,NA,NA,2019,NA,NA,NA,NA,NA,NA
2008,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,90,NA,NA,2019,NA,NA,NA,NA,NA,NA
2009,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,102,NA,NA,2019,NA,NA,NA,NA,NA,NA
2010,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,186,NA,NA,2019,NA,NA,NA,NA,NA,NA
2011,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,253,NA,NA,2019,NA,NA,NA,NA,NA,NA
2012,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,213,NA,NA,2019,NA,NA,NA,NA,NA,NA
2013,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,232,NA,NA,2019,NA,NA,NA,NA,NA,NA
2014,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,154,NA,NA,2019,NA,NA,NA,NA,NA,NA
2015,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,216,NA,NA,2019,NA,NA,NA,NA,NA,NA
2016,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,84,NA,NA,2019,NA,NA,NA,NA,NA,NA
2017,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,125,NA,NA,2019,NA,NA,NA,NA,NA,NA
2018,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,240,NA,NA,2019,NA,NA,NA,NA,NA,NA
NA,sal.neac.all,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA
1948,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,456,456,NA,2018,NA,NA,NA,NA,NA,NA
1949,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,556,556,NA,2018,NA,NA,NA,NA,NA,NA
1950,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,8828,8828,NA,2018,NA,NA,NA,NA,NA,NA
1951,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,348,348,NA,2018,NA,NA,NA,NA,NA,NA
1952,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,903,903,NA,2018,NA,NA,NA,NA,NA,NA
1953,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,743,743,NA,2018,NA,NA,NA,NA,NA,NA
1954,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,367,367,NA,2018,NA,NA,NA,NA,NA,NA
1955,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,400,400,NA,2018,NA,NA,NA,NA,NA,NA
1956,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,613,613,NA,2018,NA,NA,NA,NA,NA,NA
1957,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,771,771,NA,2018,NA,NA,NA,NA,NA,NA
1958,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,551,551,NA,2018,NA,NA,NA,NA,NA,NA
1959,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,542,542,NA,2018,NA,NA,NA,NA,NA,NA
1960,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,13942,13942,NA,2018,NA,NA,NA,NA,NA,NA
1961,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,8300,8300,NA,2018,NA,NA,NA,NA,NA,NA
1962,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,9635,9635,NA,2018,NA,NA,NA,NA,NA,NA
1963,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,6901,6901,NA,2018,NA,NA,NA,NA,NA,NA
1964,sbr.27.6-8,demersal,Advice,NA,NA,NA,NA,6587,6587,NA,2018,NA,NA,NA,NA,NA,NA
